Line Number,Action,Status,ErrorCode,ErrorMessage,WarningCode,WarningMessage,Code,Message,ItemID,ReferenceID,ApplicationData,StartTime,EndTime,AuctionLengthFee,BoldFee,BorderFee,BuyItNowFee,CategoryFeaturedFee,CurrencyID,FeaturedFee,FeaturedGalleryFee,FixedPriceDurationFee,GalleryFee,GiftIconFee,HighlightFee,InsertionFee,InternationalInsertionFee,ListingDesignerFee,ListingFee,PhotoDisplayFee,PhotoFee,ProPackBundleFee,ReserveFee,SchedulingFee,SubtitleFee,CustomLabel,PrivateNotes,BasicUpgradePackBundleFee,ValuePackBundleFee,ProPackPlusBundleFee,SellerInventoryID,CrossBorderTradeNorthAmericaFee,CrossBorderTradeGBFee,RefundFromSeller,TotalRefundToBuyer,CorrelationID
312,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306958251752,,,2026-05-24T00:32:13.000Z,2026-08-24T00:32:13.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306958251732,,,2026-05-24T00:32:12.000Z,2026-08-24T00:32:12.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306958251754,,,2026-05-24T00:32:13.000Z,2026-08-24T00:32:13.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306958251745,,,2026-05-24T00:32:13.000Z,2026-08-24T00:32:13.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306958251720,,,2026-05-24T00:32:11.000Z,2026-08-24T00:32:11.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306958251712,,,2026-05-24T00:32:11.000Z,2026-08-24T00:32:11.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306958251711,,,2026-05-24T00:32:11.000Z,2026-08-24T00:32:11.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306958251697,,,2026-05-24T00:32:10.000Z,2026-08-24T00:32:10.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306958251724,,,2026-05-24T00:32:11.000Z,2026-08-24T00:32:11.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306958251660,,,2026-05-24T00:32:09.000Z,2026-08-24T00:32:09.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306958251695,,,2026-05-24T00:32:10.000Z,2026-08-24T00:32:10.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306958251688,,,2026-05-24T00:32:10.000Z,2026-08-24T00:32:10.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306958251681,,,2026-05-24T00:32:10.000Z,2026-08-24T00:32:10.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306958251671,,,2026-05-24T00:32:09.000Z,2026-08-24T00:32:09.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306958251635,,,2026-05-24T00:32:07.000Z,2026-08-24T00:32:07.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306958251642,,,2026-05-24T00:32:08.000Z,2026-08-24T00:32:08.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306958251627,,,2026-05-24T00:32:07.000Z,2026-08-24T00:32:07.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306958251628,,,2026-05-24T00:32:07.000Z,2026-08-24T00:32:07.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306958251637,,,2026-05-24T00:32:08.000Z,2026-08-24T00:32:08.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306958251577,,,2026-05-24T00:32:04.000Z,2026-08-24T00:32:04.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306958251554,,,2026-05-24T00:32:03.000Z,2026-08-24T00:32:03.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306958251570,,,2026-05-24T00:32:04.000Z,2026-08-24T00:32:04.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306958251624,,,2026-05-24T00:32:07.000Z,2026-08-24T00:32:07.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306958251541,,,2026-05-24T00:32:02.000Z,2026-08-24T00:32:02.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306958251538,,,2026-05-24T00:32:02.000Z,2026-08-24T00:32:02.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306958251527,,,2026-05-24T00:32:02.000Z,2026-08-24T00:32:02.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306958251529,,,2026-05-24T00:32:02.000Z,2026-08-24T00:32:02.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306958251517,,,2026-05-24T00:32:01.000Z,2026-08-24T00:32:01.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306958251516,,,2026-05-24T00:32:01.000Z,2026-08-24T00:32:01.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306958251515,,,2026-05-24T00:32:01.000Z,2026-08-24T00:32:01.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306958251470,,,2026-05-24T00:31:58.000Z,2026-08-24T00:31:58.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306958251438,,,2026-05-24T00:31:56.000Z,2026-08-24T00:31:56.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306958251512,,,2026-05-24T00:32:01.000Z,2026-08-24T00:32:01.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306958251483,,,2026-05-24T00:31:59.000Z,2026-08-24T00:31:59.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306954010857,,,2026-05-22T02:03:57.000Z,2026-08-22T02:03:57.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306958251427,,,2026-05-24T00:31:55.000Z,2026-08-24T00:31:55.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306954010867,,,2026-05-22T02:03:58.000Z,2026-08-22T02:03:58.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306954010849,,,2026-05-22T02:03:57.000Z,2026-08-22T02:03:57.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306958251413,,,2026-05-24T00:31:54.000Z,2026-08-24T00:31:54.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306954010816,,,2026-05-22T02:03:54.000Z,2026-08-22T02:03:54.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306954010798,,,2026-05-22T02:03:53.000Z,2026-08-22T02:03:53.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306954010812,,,2026-05-22T02:03:54.000Z,2026-08-22T02:03:54.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306954010804,,,2026-05-22T02:03:54.000Z,2026-08-22T02:03:54.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306954010808,,,2026-05-22T02:03:54.000Z,2026-08-22T02:03:54.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306954010794,,,2026-05-22T02:03:53.000Z,2026-08-22T02:03:53.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306954010784,,,2026-05-22T02:03:52.000Z,2026-08-22T02:03:52.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306954010796,,,2026-05-22T02:03:53.000Z,2026-08-22T02:03:53.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306954010783,,,2026-05-22T02:03:52.000Z,2026-08-22T02:03:52.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306954010788,,,2026-05-22T02:03:53.000Z,2026-08-22T02:03:53.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306954010779,,,2026-05-22T02:03:52.000Z,2026-08-22T02:03:52.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306954010770,,,2026-05-22T02:03:52.000Z,2026-08-22T02:03:52.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
